,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,0.6,0.2,-0.2,0.0,1.2,-0.7,0.0,-0.7
Mar-2020,0.2,0.1,-0.1,0.0,-0.9,1.0,0.0,1.0
Jun-2020,0.2,0.1,-0.1,0.0,0.0,0.1,0.0,0.1
Sep-2020,0.2,0.1,-0.1,0.0,0.0,0.1,0.0,0.1
Dec-2020,0.6,0.5,-0.5,0.0,0.0,0.1,0.0,0.1
Mar-2021,0.8,1.0,-0.9,0.0,0.0,-0.3,-0.0,-0.2
Jun-2021,1.2,0.9,0.1,0.0,0.0,0.3,0.1,0.3
Sep-2021,0.5,0.8,-0.3,0.0,0.0,-0.3,0.0,-0.3
Dec-2021,0.5,1.3,-0.8,0.1,0.0,-0.9,-0.1,-0.9
Mar-2022,47.9,1.9,-1.3,0.5,1.5,44.0,0.2,43.8
Jun-2022,1.2,209.3,-208.3,0.5,3.5,-212.2,0.0,-212.2
