,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,4580.2,4085.5,413.4,212.3,67.3,204.8,20.2,184.7
Mar-2020,4385.8,3918.4,394.1,222.7,72.4,178.6,-178.5,357.1
Jun-2020,2042.3,2088.6,-145.0,212.6,78.4,-395.1,-126.0,-269.1
Sep-2020,3720.7,3040.3,397.9,215.3,75.7,389.4,29.1,360.2
Dec-2020,3735.6,3026.2,645.6,200.2,50.7,458.5,126.2,359.4
Mar-2021,4463.4,3583.4,810.9,214.5,53.6,588.6,125.6,480.2
Jun-2021,3827.6,3022.4,740.2,201.8,58.1,545.3,99.3,481.6
Sep-2021,5635.5,4131.9,801.2,207.5,55.1,1241.1,294.2,979.1
Dec-2021,5825.3,4862.6,922.1,221.8,53.4,687.5,198.5,522.5
Mar-2022,6463.8,5623.8,752.6,282.9,80.6,407.3,-406.3,1068.0
Jun-2022,7296.7,5932.8,1320.2,255.1,86.7,1022.1,213.6,808.6
