,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,349.8,266.2,77.4,23.8,18.6,41.2,0.0,41.2
Mar-2020,308.9,246.5,50.3,23.8,20.4,18.2,0.0,18.2
Jun-2020,353.0,264.9,83.5,26.1,19.8,42.1,0.0,42.1
Sep-2020,403.2,300.4,97.2,27.5,19.4,55.9,0.0,55.9
Dec-2020,435.0,321.5,105.2,27.3,20.4,65.8,0.0,65.8
Mar-2021,454.1,344.7,99.5,27.4,24.9,57.1,0.0,57.1
Jun-2021,411.4,313.7,91.9,27.6,18.9,50.6,0.0,50.6
Sep-2021,405.1,329.4,72.2,28.3,17.1,30.2,0.0,30.2
Dec-2021,105.1,197.0,-96.6,28.4,17.8,-139.6,0.0,-139.6
Mar-2022,365.5,347.9,12.9,27.7,21.5,-32.9,-33.1,0.2
Jun-2022,336.6,320.4,9.7,28.1,22.5,-34.4,-15.2,-19.2
