,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1815.5,1356.6,391.5,32.6,4.7,401.5,71.5,330.0
Mar-2020,1388.2,1023.0,298.1,33.2,2.6,309.3,52.3,257.0
Jun-2020,1555.7,1163.4,327.5,34.1,2.5,355.7,66.3,289.4
Sep-2020,1974.1,1454.7,446.2,36.0,1.9,481.4,88.8,392.7
Dec-2020,2139.2,1618.2,452.9,35.9,1.7,483.4,83.9,399.5
Mar-2021,1792.4,1389.2,332.7,37.4,3.0,362.8,62.5,300.3
Jun-2021,2054.0,1545.5,437.3,38.6,2.3,467.6,115.2,352.4
Sep-2021,2217.1,1639.5,480.4,40.0,3.5,534.0,138.9,395.2
Dec-2021,2305.5,1737.7,486.7,40.4,6.3,521.1,127.5,393.6
Mar-2022,1944.5,1523.0,329.4,41.4,6.6,373.6,81.8,291.8
Jun-2022,2263.9,1752.0,427.7,44.0,7.0,460.9,110.8,350.1
