,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,13217.1,9955.8,2740.1,293.7,134.9,2832.7,571.4,2261.3
Mar-2020,13690.9,10500.4,2626.8,309.0,118.8,2762.7,604.4,2158.3
Jun-2020,12819.0,9598.4,2594.5,321.7,100.0,2798.9,606.3,2192.6
Sep-2020,12875.0,9568.5,2681.9,350.9,102.6,2853.0,609.0,2244.0
Dec-2020,13195.1,9397.7,3198.4,333.4,112.5,3351.5,740.2,2611.3
Mar-2021,13793.2,9681.0,3579.0,343.3,87.5,3681.4,668.4,3013.0
Jun-2021,14371.8,11066.3,2923.8,355.0,43.2,2907.3,1103.2,1804.1
Sep-2021,15249.2,11651.6,3068.4,357.9,104.9,3134.8,747.4,2387.4
Dec-2021,15741.3,12130.8,3147.9,377.8,100.1,3132.6,667.6,2465.0
Mar-2022,18918.2,12314.5,3271.1,395.0,119.2,6089.5,610.7,5478.8
Jun-2022,16645.3,13161.0,3094.6,394.9,145.7,2943.7,727.1,2216.6
