,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,3917.3,3240.7,406.4,464.7,138.7,73.2,0.0,73.2
Mar-2020,3057.3,3266.7,-402.8,455.7,142.0,-807.1,0.0,-807.1
Jun-2020,709.8,705.7,-191.0,448.2,149.3,-593.4,0.0,-593.4
Sep-2020,1305.3,850.8,204.1,415.6,151.4,-112.6,0.0,-112.6
Dec-2020,1906.7,1441.7,244.9,380.3,141.6,-57.0,0.0,-57.0
Mar-2021,2194.7,1956.5,-79.4,313.8,159.7,-235.3,0.0,-235.3
Jun-2021,1265.9,1509.7,-420.0,347.9,137.3,-729.1,0.0,-729.1
Sep-2021,1538.7,1645.1,-302.5,341.6,113.7,-561.7,0.0,-561.7
Dec-2021,2677.3,2146.2,116.4,323.5,87.7,42.5,0.0,42.5
Mar-2022,2124.5,2160.9,-295.1,277.6,144.0,-458.0,0.0,-458.0
Jun-2022,2478.4,2857.5,-400.8,280.2,129.5,-788.8,0.0,-788.8
