,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,20291.5,341.9,16948.6,42.0,7769.6,9143.0,770.5,8372.5
Mar-2020,11981.7,310.2,10391.5,43.1,7661.8,2692.4,459.9,2232.5
Jun-2020,13019.3,361.8,11456.9,34.6,7817.1,3606.8,555.3,3051.5
Sep-2020,11732.7,329.9,10962.1,36.0,7399.1,3531.8,661.7,2870.1
Dec-2020,11716.3,485.5,10627.5,51.6,6832.6,3752.5,826.7,2925.8
Mar-2021,11707.5,462.1,10516.0,36.6,6565.9,3923.9,744.1,3179.8
Jun-2021,11663.1,513.0,10458.5,37.7,6521.9,3904.6,903.9,3000.7
Sep-2021,12226.4,491.2,11272.7,38.6,6573.5,4671.1,890.6,3780.5
Dec-2021,11792.2,437.9,10952.8,40.1,6873.1,4048.2,787.5,3260.7
Mar-2022,12308.5,458.3,11440.7,55.9,6770.8,4622.5,922.2,3700.3
Jun-2022,13248.7,535.0,12191.3,53.8,7556.1,4589.8,921.0,3668.8
