,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,3087.4,1856.0,1096.0,424.3,121.8,685.3,278.9,406.4
Mar-2020,3583.7,3691.0,-1101.4,252.8,132.7,-492.8,-1418.4,925.6
Jun-2020,1874.5,1546.7,197.2,358.5,127.8,-251.9,-3.3,-248.6
Sep-2020,2280.1,1431.6,737.3,373.7,121.7,219.0,-20.0,238.9
Dec-2020,2497.2,2219.8,-93.8,387.9,122.3,-384.2,-1287.9,903.7
Mar-2021,3909.6,2154.8,424.7,417.6,127.0,1140.2,292.6,847.6
Jun-2021,3070.8,1773.9,1233.1,397.5,222.1,677.4,169.4,507.9
Sep-2021,3678.8,2397.8,913.4,420.2,187.0,673.8,169.3,504.5
Dec-2021,4705.2,2469.5,1267.2,467.8,174.8,1593.2,348.3,1244.9
Mar-2022,4972.9,2520.2,1958.5,211.3,199.3,2042.1,412.1,1630.0
Jun-2022,6029.9,3331.2,2636.4,386.8,204.2,2107.7,552.2,1555.5
