,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1149.4,792.5,336.1,38.3,14.6,304.0,35.6,268.5
Mar-2020,1453.3,847.4,362.2,39.8,16.6,549.5,29.0,520.5
Jun-2020,1156.1,834.2,298.8,37.9,15.8,268.2,68.1,200.1
Sep-2020,1421.6,995.4,410.3,37.9,12.1,376.2,97.7,278.5
Dec-2020,1509.8,1079.3,403.7,37.6,12.3,380.6,64.3,316.3
Mar-2021,1563.3,1093.4,446.2,37.2,11.9,420.8,105.4,315.4
Jun-2021,1635.8,1180.5,422.5,35.9,12.9,406.5,98.9,307.6
Sep-2021,1811.0,1358.4,421.9,36.2,13.1,403.4,104.9,298.5
Dec-2021,1971.8,1493.7,451.2,38.0,17.6,422.4,105.1,317.3
Mar-2022,2094.2,1651.8,409.5,39.3,15.2,387.9,76.1,311.9
Jun-2022,2254.6,1741.5,481.9,41.4,16.0,455.7,122.7,333.0
