,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,11311.7,11182.5,128.9,0.4,0.0,128.9,13.0,115.8
Mar-2020,11543.8,11479.6,62.6,-0.1,0.0,64.2,-6.0,70.2
Jun-2020,174.5,163.9,10.4,0.3,0.0,10.2,0.0,10.2
Sep-2020,317.4,293.7,23.5,0.3,0.0,23.5,0.0,23.5
Dec-2020,443.1,408.6,34.0,0.3,0.0,34.2,0.0,34.2
Mar-2021,1133.9,1097.9,35.8,0.1,0.0,35.9,4.3,31.6
Jun-2021,1472.5,1432.3,40.1,0.2,0.0,40.0,0.0,40.0
Sep-2021,1528.3,1476.3,50.9,0.2,0.0,51.8,0.0,51.8
Dec-2021,1576.2,1521.3,54.9,0.2,0.0,54.6,0.0,54.6
Mar-2022,1671.3,1787.2,-126.4,0.2,0.0,-116.1,8.4,-124.5
Jun-2022,1298.8,1267.4,30.7,0.2,0.0,31.2,0.0,31.2
