,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,592.0,111.1,413.6,12.6,2.2,466.0,113.5,352.6
Mar-2020,449.6,104.5,371.7,13.4,2.2,329.6,79.7,249.8
Jun-2020,491.3,95.0,316.5,13.7,2.2,380.4,78.0,302.4
Sep-2020,570.0,90.7,365.5,14.1,2.2,462.9,124.9,338.1
Dec-2020,594.9,96.1,385.8,14.0,2.2,482.6,113.4,369.3
Mar-2021,545.6,106.6,396.3,13.6,2.3,423.0,106.9,316.1
Jun-2021,608.0,126.1,380.9,13.5,2.2,466.1,120.7,345.4
Sep-2021,608.4,131.2,411.1,13.6,2.2,461.4,117.0,344.4
Dec-2021,635.9,135.2,414.4,13.3,2.1,485.1,125.4,359.8
Mar-2022,580.9,122.8,393.5,13.4,2.0,442.6,99.1,343.6
Jun-2022,532.9,131.9,389.6,13.5,2.5,385.0,70.8,314.2
