,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,377.6,306.5,61.7,16.8,3.1,51.1,19.8,31.2
Mar-2020,411.5,315.8,80.2,18.1,2.7,74.9,30.8,44.1
Jun-2020,379.3,296.3,88.6,18.3,2.7,62.0,21.3,40.7
Sep-2020,404.1,315.2,85.9,18.1,2.6,68.2,23.3,44.9
Dec-2020,419.9,325.6,83.9,17.7,2.5,74.0,24.1,49.9
Mar-2021,449.3,348.1,97.0,15.8,2.4,83.0,25.0,58.0
Jun-2021,476.5,369.9,83.4,16.6,2.4,87.6,21.2,66.3
Sep-2021,522.4,391.6,118.2,17.5,2.4,111.0,28.9,82.0
Dec-2021,544.2,430.3,98.6,16.9,2.7,94.3,24.7,69.6
Mar-2022,580.4,455.6,101.7,17.6,3.2,104.0,25.9,78.1
Jun-2022,586.0,462.7,100.7,18.2,2.3,102.8,25.8,77.0
