,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1802.4,75.0,1551.8,1.5,1205.0,354.1,148.2,205.9
Mar-2020,1900.4,144.9,1724.2,1.5,1189.3,545.4,104.4,441.0
Jun-2020,1781.8,63.9,1463.0,1.2,1198.8,270.9,67.5,203.4
Sep-2020,1865.5,64.3,1804.8,2.3,1202.2,609.0,151.7,457.3
Dec-2020,1853.3,67.9,1783.8,1.6,1205.4,584.9,193.4,391.5
Mar-2021,1777.8,155.6,1905.7,1.9,1158.4,763.9,237.6,526.3
Jun-2021,1798.3,97.6,1682.0,1.5,1144.7,543.9,139.2,404.6
Sep-2021,1745.6,96.7,1639.6,1.5,1150.0,496.7,126.3,370.4
Dec-2021,1709.4,93.4,1395.5,1.6,1141.3,262.1,67.5,194.6
Mar-2022,1744.3,69.3,2125.7,3.3,1096.5,1043.2,296.3,746.9
Jun-2022,1757.3,86.1,1664.3,2.8,1116.8,552.8,141.0,411.8
