,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,-714.9,14.2,-1081.5,0.0,0.0,-1065.9,3.7,-1069.6
Mar-2020,1521.2,52.2,1025.8,0.0,0.0,1101.1,-96.3,1197.4
Jun-2020,-613.0,0.2,-826.7,0.0,0.0,-811.2,-253.8,-557.5
Sep-2020,12049.6,11488.6,621.4,0.0,0.0,412.3,182.2,230.1
Dec-2020,11776.8,10174.9,1503.7,0.0,0.0,1516.8,529.4,987.4
Mar-2021,9767.5,8102.1,2137.8,0.0,0.0,2045.5,785.0,1260.4
Jun-2021,13343.4,14320.3,-1361.2,0.0,0.0,-1166.7,-395.0,-771.7
Sep-2021,13101.5,11823.5,1192.2,0.0,0.0,1213.8,203.2,1010.5
Dec-2021,11204.8,11309.6,-128.3,0.0,0.0,-101.7,-73.2,-28.5
Mar-2022,10857.4,5673.5,3404.3,0.0,0.0,3614.8,1819.4,1795.4
Jun-2022,13079.6,11865.6,535.9,0.0,0.0,988.7,299.0,689.7
