,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,5117.0,2383.0,2289.0,597.0,42.0,2095.0,475.0,1620.0
Mar-2020,4861.0,2427.0,1964.0,553.0,16.0,1865.0,526.0,1339.0
Jun-2020,4673.0,2413.0,1576.0,544.0,52.0,1664.0,305.0,1359.0
Sep-2020,6050.0,2708.0,2952.0,652.0,68.0,2622.0,682.0,1940.0
Dec-2020,6483.0,2764.0,3269.0,639.0,135.0,2945.0,745.0,2200.0
Mar-2021,7242.0,3072.0,3875.0,696.0,131.0,3343.0,862.0,2481.0
Jun-2021,6880.0,2973.0,3558.0,658.0,92.0,3023.0,1040.0,1983.0
Sep-2021,6433.0,2787.0,3335.0,702.0,82.0,2862.0,845.0,2017.0
Dec-2021,8269.0,3620.0,4370.0,741.0,50.0,3858.0,1157.0,2701.0
Mar-2022,9074.0,3834.0,4963.0,816.0,66.0,4358.0,1429.0,2929.0
Jun-2022,9697.0,4249.0,5138.0,731.0,44.0,4673.0,1580.0,3093.0
