,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,23638.3,5570.7,2974.7,0.0,10519.0,5465.4,1319.0,4146.5
Mar-2020,23443.7,5791.8,3135.1,0.0,10261.8,1422.7,201.3,1221.4
Jun-2020,26067.0,4645.9,4633.9,0.0,10644.6,3182.5,583.4,2599.2
Sep-2020,23650.8,5133.3,4232.8,0.0,10256.4,5265.8,1014.5,4251.3
Dec-2020,24416.1,5779.0,4133.5,0.0,9817.3,6078.0,1138.5,4939.6
Mar-2021,23953.0,6002.6,4428.5,0.0,9410.5,5656.4,1253.8,4402.6
Jun-2021,24379.3,6037.2,4898.5,0.0,9447.6,6042.7,1426.7,4616.0
Sep-2021,26030.8,6572.2,5117.5,0.0,9543.9,7201.2,1690.3,5510.9
Dec-2021,27069.7,7074.9,5161.2,0.0,9846.6,8140.9,1947.1,6193.8
Mar-2022,27412.3,7049.0,5555.5,0.0,10070.3,9224.0,2205.3,7018.7
Jun-2022,28336.7,7566.3,5643.7,0.0,10461.5,9165.1,2260.1,6904.9
